exp_name,cell_label,cell_id,group_id,block_id,start_time,recording_technique,sample_rate,n_epochs_sampled,raw_mean,between_epoch_mean_sd,log_sd,log_mad,log_iqr,log_range_99,log_abs_q999,log_diff_sd,log_diff_q99,log_diff_q999,log_ddiff_sd,crest_factor,diff_crest_factor,skew,kurtosis,power_1_50,power_50_200,power_200_1000,power_1000_4500,spectral_centroid_hz,lag1_corr,target,oof_p_whole_cell,oof_prediction,oof_disagrees
2020-06-16_B,Cell3,2841,6824,30336,2020-06-16 14:50:38,whole-cell,10000.0,6,-840.1906933333335,116.90799615336005,2.5434981029069563,2.1351326513767748,2.439924510158824,3.3413859234159267,3.357935061290439,0.9806506170725332,1.5185139398778875,1.7263196121107751,0.7205162111230531,6.522843493863838,5.567612420838385,-2.302559113153985,8.265164667271339,0.9491168870213216,0.0448561916428302,0.0058191285409343,0.0002077927949138,21.736791923872808,0.9996086703448702,whole-cell,0.9890413239521051,whole-cell,False
2020-06-23_B,Cell10,2851,6834,30406,2020-06-23 20:13:21,cell-attached,10000.0,6,-12.629186374999998,3.1330411195857115,0.5743956601365666,0.1383026981662814,0.441302286693167,1.5787831392668312,1.6218252902267565,0.4908392201436745,1.1172712956557642,1.5305198563317748,0.577189171740673,11.15397405848725,10.956721837492864,3.8051097424724456,50.16017361863058,0.0206853941227452,0.0438395405959438,0.391876028004434,0.543599037276877,1210.4495472377969,0.6597054567051396,cell-attached,0.007498396759586215,cell-attached,False
2020-06-23_B,Cell8,2852,6835,30420,2020-06-23 19:25:28,cell-attached,10000.0,6,106.66452970833336,10.98198461321618,0.7153712883828336,0.236789099409295,0.5393897820725039,1.7516639462609866,1.7442930809367367,0.6167512132412907,1.3314272965207432,1.6477521835188935,0.6827066230619643,10.688623819017453,10.73991811793875,-5.273650650268662,51.537420973763744,0.0448688417249455,0.0699001454585034,0.31939198522509,0.5658390275914611,1170.8459087941285,0.6825095060024866,cell-attached,0.0,cell-attached,False
2020-06-23_B,Cell8,2852,6835,30421,2020-06-23 19:32:06,cell-attached,10000.0,6,131.60690154166667,7.573078900723697,0.7102078612233195,0.2491983573911108,0.548696448532346,1.7471203676684155,1.7125445871179474,0.6040898400087044,1.3268656023241892,1.616082396665766,0.6676291717873234,10.053950111522727,10.27998679177581,-4.620768258158917,44.12916444832623,0.0353615475826822,0.056860303726213,0.3487545314736288,0.5590236172174761,1172.5467594601253,0.6932869328756516,cell-attached,0.0,cell-attached,False
2020-07-13_G,cell1,906,3805,10059,2020-07-13 17:44:26,cell-attached,10000.0,6,5.103131875,14.90836071802721,0.6500281260995168,0.3143939572219626,0.6154239528859439,1.4368605563780703,1.7022169450392033,0.6292728904062576,0.8875469749397598,1.7842206573988488,0.7649289733012323,11.276876362529714,14.28722114419653,-2.270954912821917,71.98425707206135,0.052964914089131,0.0835854684969803,0.2016522273705769,0.6617973900433115,1462.241784158719,0.5455795559395019,cell-attached,0.006945588076466141,cell-attached,False
2020-07-13_G,cell2,907,3806,10062,2020-07-13 18:24:09,cell-attached,10000.0,6,-172.52644145833335,35.56761018495843,0.8050770923305093,0.2430380486862944,0.5440680443502757,1.550228353055094,1.9937119860657109,0.6914747594256253,0.7643629658980103,1.9030923620333915,0.7561955307953516,15.439559082056304,16.27862064751612,-6.597952272534374,255.8153581554044,0.0282287495867082,0.0191220182185903,0.3362355713922816,0.6164136608024198,1270.0346674459731,0.7035854229358403,cell-attached,0.03685335898479274,cell-attached,False
2020-07-13_G,cell3,908,3807,10064,2020-07-13 19:14:56,cell-attached,10000.0,6,-67.7288153125,78.5289308280985,0.6415769066253366,0.369911285071794,0.6680362900923681,1.3349561161368515,1.6520047640197502,0.4841824442379455,0.7501225267834001,1.5808587150653486,0.6041047560512776,10.243016148387934,12.493274169361548,0.9463659480880424,33.40465644955018,0.0648510624702399,0.0502343826363657,0.2459505675582067,0.6389639873351876,1387.4409100186065,0.7577723278824341,cell-attached,0.0012657342657342659,cell-attached,False
2020-07-14_G,cell1,911,3812,10090,2020-07-14 16:21:22,whole-cell,10000.0,6,-413.8076604166667,71.28317825254011,2.1020234683356294,1.7501225267834002,2.155715499683964,2.8178957571617955,2.7862188721316765,0.5758903462135041,1.0,1.1383026981662814,0.6364764006811772,4.8327619545765765,3.65100436312536,-1.4540426772052126,2.3160563870536386,0.9804257200618114,0.0174574435356006,0.001592869566334,0.0005239668362537,15.57299196249989,0.9995472027987834,whole-cell,0.9876648673984079,whole-cell,False
2020-07-14_G,cell2,912,3813,10099,2020-07-14 19:36:52,cell-attached,10000.0,5,24.662681125,4.852943015366535,0.2733770607020886,0.0677216238805739,0.3675888491527623,1.0465451560489605,0.9605305305366392,0.227202393482296,0.6840595112624002,0.9487796137378228,0.3653014525522061,4.86579121356178,5.26716860096545,0.1932819492001768,1.9197697311292088,0.043400373379803,0.0679464067963728,0.2792636976567084,0.609389522167116,1381.234264353286,0.5957338046333205,cell-attached,0.08831386345505997,cell-attached,False
2020-07-14_G,cell2,912,3813,10100,2020-07-14 19:48:19,cell-attached,10000.0,2,-41.894608000000005,5.511730749999998,0.8320277576179724,0.5854607295085008,0.8864907251724821,1.651643811168669,1.6744019277379871,0.6368168717605085,1.12466721769861,1.5496180771505212,0.743545038694704,6.956233797520382,8.180902285627216,0.1081318209261366,8.009728328202174,0.1150920362897894,0.1910394698910552,0.3326992754480574,0.361169218371098,869.9559288264098,0.7965106113386474,cell-attached,0.0006006600660066006,cell-attached,False
2020-07-14_G,cell2,912,3813,10101,2020-07-14 19:52:35,cell-attached,10000.0,5,-21.52156625,24.400959033171947,0.4847114838441496,0.2612628687924941,0.5637776333621654,1.2501149130923408,1.292671748107134,0.3755284622881309,0.7826517516103201,1.2662905083200058,0.5063027875070897,6.426289173484855,7.776103743727408,0.3610902098139243,5.500696705126844,0.0492210750853353,0.1286728934732073,0.3208637681351775,0.50124226330628,1178.8084661858247,0.697570149968307,cell-attached,0.06615536489307793,cell-attached,False
2020-07-14_G,cell3,909,3808,10072,2020-07-14 21:03:46,cell-attached,10000.0,6,-343.13133166666665,8.56141414035436,1.0368161266836795,0.3521825181113625,0.6532125137753437,1.4107772333772095,2.2310871205848226,0.993070971177338,0.9834007381805384,2.246131281729975,1.0683308099919329,15.641233300703856,17.90854533058224,-2.4912208628762382,175.65785084845217,0.0098896780522308,0.0281925031979817,0.2499266141961325,0.7119912045536552,1430.3015090978931,0.5912365532814726,cell-attached,0.0,cell-attached,False
2020-07-14_G,cell4,910,3809,10074,2020-07-14 21:27:50,cell-attached,10000.0,6,408.7362570833333,54.43240570289639,1.3677870298387165,0.932600584500482,1.2320426643848312,2.1751855350946574,1.97914986102688,0.7027838566888679,1.3485482334562684,1.829708523555964,0.8102356538714222,4.086606591737334,13.394443259900044,0.4358699720519438,2.714128423826581,0.1601977113572338,0.247382141004822,0.1268678953127883,0.4655522523251557,982.477843683007,0.9765722179119724,cell-attached,0.010177108605680035,cell-attached,False
2020-07-14_G,cell4,910,3810,10078,2020-07-14 21:51:28,whole-cell,10000.0,2,-576.5131375,105.3736125,2.098030110037008,1.5593080109070123,1.8603380065709936,3.0109885983971685,3.215505708744998,0.7969834206226767,1.2272437815030626,1.375663613960885,0.7112679555434385,13.106164019370096,3.790357670448151,-8.367805038660011,91.88512442383274,0.7396487918872479,0.1882536697097395,0.0669319902402701,0.0051655481627424,59.2109865245385,0.998749364258975,whole-cell,0.987476340911605,whole-cell,False
2020-07-14_G,cell4,910,3810,10080,2020-07-14 21:56:40,whole-cell,10000.0,6,-514.5149862499999,64.72857092170261,1.8900560523507384,1.1097472377132287,1.4107772333772095,2.745074791582057,3.059043856503773,0.5556092268426015,1.05595140532915,1.2207616539751422,0.5327637594735081,14.756650931031652,4.625433347279452,-8.96652200311523,142.34091266250223,0.7729937226228821,0.1669039000252523,0.0551529137266762,0.0049494636251891,52.49513071601341,0.9989125650392152,whole-cell,0.9883075495932638,whole-cell,False
2020-07-29_G,cell1,917,3820,10123,2020-07-29 15:24:16,cell-attached,10000.0,6,55.319495875,17.540929113752696,0.6209252951637211,0.2900346113625186,0.5910646070264991,1.324283741713093,1.7267276164320822,0.6144668720487634,1.0191162904470727,1.6097333718954931,0.7334243464891366,12.758579416846398,9.891598951276752,-0.1240673318391274,71.28229555382853,0.0142207945148077,0.0144177646443131,0.1741652426771401,0.797196198163739,1624.078012574577,0.5146466101494667,cell-attached,0.06885711757396717,cell-attached,False
2020-07-29_G,cell2,916,3818,10114,2020-07-29 15:38:21,cell-attached,10000.0,4,3.5046764999999995,23.28166823312496,1.1357921187637643,0.6283889300503115,0.9469432706978256,1.9835701927687408,1.9163883388066287,0.5843375907459474,1.11563131072039,1.4885524790556437,0.6989054779118774,6.033873765100624,8.020748307378504,2.767539259002741,10.61646821163915,0.291890235588454,0.0718243634743312,0.221253911817005,0.4150314891202097,899.5754551432572,0.960526903216508,cell-attached,0.0,cell-attached,False
2020-07-29_G,cell2,916,3818,10117,2020-07-29 15:46:17,cell-attached,10000.0,6,98.57516489583334,32.468521073515184,1.2122587290322409,1.017294255186414,1.3183242508503952,1.9402993145300325,1.957098237035092,0.872108068569019,1.3664229572259727,1.9957741794911903,0.9918504537797622,5.556988627625579,13.294319470524728,0.5751811004375611,2.342599235753533,0.4131234210771561,0.1550114475448103,0.1664827620895406,0.2653823692884931,616.7072919302458,0.8955907609296738,cell-attached,0.0028128250591016543,cell-attached,False
2020-07-29_G,cell2,916,3818,10119,2020-07-29 15:56:39,cell-attached,10000.0,6,134.30642291666666,3.6022767137462366,1.0660760835347505,0.4033350405587437,0.704365036222725,2.1059373501990977,2.118616021814025,1.0721164859963452,1.804495091111958,2.1655615635770307,1.1757923812332551,11.285997202379066,12.400667919609685,4.170821353824896,59.93586960317331,0.0112779706411112,0.0052402553825645,0.1560329049349501,0.8274488690413739,1659.1313628127352,0.4859039785407283,cell-attached,0.13058907326384595,cell-attached,False
2020-07-29_G,cell2,916,3819,10121,2020-07-29 16:24:09,cell-attached,10000.0,6,-69.17675,10.134795283041816,1.2001537012101506,0.5740312677277188,0.8372727025023002,2.225632297346483,2.1903316981702914,1.0975267173049503,1.7781512503836436,2.2141929117964745,1.144539692314469,9.776378267953776,13.081760519797472,-2.2446990946213323,40.0306376235848,0.0145662495913805,0.0112087000480507,0.3572171574473556,0.6170078929132131,1260.756972040811,0.688316218032362,cell-attached,0.005126482271564953,cell-attached,False
2020-07-29_G,cell3,913,3814,10103,2020-07-29 16:36:25,cell-attached,10000.0,2,7.577844875,1.8814373749999995,0.7389495314656973,0.4510184521554572,0.7539658658651603,1.541891125096001,1.413090321604251,0.5923023852407965,1.184347123089854,1.4661269839923652,0.7295195075283586,4.722161000699042,7.478673935925856,0.964593610719533,3.2106776622513777,0.1546624999245585,0.0519523747969836,0.162996011549131,0.6303891137293268,1341.0319123325946,0.7455075299539785,cell-attached,0.010500479422685826,cell-attached,False
2020-07-29_G,cell3,913,3814,10104,2020-07-29 16:40:35,cell-attached,10000.0,6,126.7583896875,10.675031892482147,1.2299162397417482,1.0133639615579817,1.3163635500848672,1.9954980850520057,1.837667336315827,0.7853464467861906,1.3941232089976978,1.811242707165544,0.8944000006209697,4.052761964476151,10.614419810068494,0.3170414182528394,1.0361205418727757,0.5000645979751047,0.1429719768278137,0.1556513496978987,0.2013120754991829,470.916560497748,0.9354371193683516,cell-attached,0.007990128927309902,cell-attached,False
2020-07-29_G,cell3,913,3815,10105,2020-07-29 16:49:47,cell-attached,10000.0,3,-127.363096875,14.042759645514096,0.9562677749141928,0.6315705888365007,0.9373297907445426,1.7655288578248003,1.695153478491654,0.6233033382132563,1.049944470258413,1.5596852339629168,0.7252133715158973,5.481326898889568,8.637377395089407,0.5575960139331655,4.873125290392506,0.2634193224837717,0.1204826992688463,0.2779198678313619,0.33817811041602,768.6834200539001,0.8920916674676107,cell-attached,0.0,cell-attached,False
2020-07-29_G,cell4,915,3817,10110,2020-07-29 19:37:51,cell-attached,10000.0,2,70.81562625000001,30.71271375,0.7044836526618202,0.2872417111783479,0.5882717068423291,1.7268290485115982,1.6732513632138493,0.6613155710405795,1.315708011119794,1.6784062628754737,0.7424253951728159,9.3060999048072,10.401373505274822,3.151733427859217,31.66705676283061,0.0146872717467905,0.0120924210267254,0.2242733029692666,0.7489470042572173,1449.9387086296724,0.590147093754159,cell-attached,0.009110552567425066,cell-attached,False
2020-07-29_G,cell4,915,3817,10111,2020-07-29 19:40:59,cell-attached,10000.0,6,190.92985354166663,97.88820763327266,0.7972113171861812,0.4293484729236617,0.730378468587643,1.71912662722248,1.8232300329068816,0.6745291621625208,1.2272437815030626,1.7817553746524688,0.7453584533143521,10.617413114657133,12.800478735685749,-2.825314205409672,41.7077950516157,0.0635835633052209,0.0417180743247982,0.2694219772938815,0.6252763850760992,1237.946120035669,0.7158062960034546,cell-attached,0.0,cell-attached,False
2020-07-29_G,cell4,915,3817,10112,2020-07-29 19:47:56,cell-attached,10000.0,2,685.657893125,22.28279062499996,1.1250079149859975,0.7549214096651689,1.05595140532915,2.107005285593745,2.058331581713025,1.0003133242712134,1.6657158077400325,2.0951713136011847,1.0732032676138692,8.576768080505888,12.441077324094277,-1.982600882891772,23.214602871267328,0.1285869691412047,0.0687567784575575,0.2220912808420187,0.580564971559219,1135.7243942916025,0.7184312024719607,cell-attached,0.0,cell-attached,False
2020-07-29_G,cell5,914,3816,10107,2020-07-29 20:37:18,cell-attached,10000.0,6,78.33560697916667,16.848750648439324,1.02123247914115,0.3869446243705744,0.6879746200345557,2.0245382580691977,2.0477615934795863,0.9953762820847852,1.677264674114648,2.130736410027718,1.0966010674468418,10.629898418570546,13.657151526415392,1.6239435629715493,50.31287055051194,0.0032894278758107,0.0034561573660338,0.1530773356909212,0.840177079067234,1664.9106495546405,0.5560744290529481,cell-attached,0.13372489196119533,cell-attached,False
2020-07-29_G,cell6,918,3821,10125,2020-07-29 21:12:42,cell-attached,10000.0,6,-14.230086749999998,21.512712774965184,0.8472503606463401,0.4373541278481748,0.7442929831226763,1.7798682911264667,1.78559673729218,0.7741431774318099,1.4335838392831306,1.8515672913241512,0.8713966958209276,8.676536071593532,11.951546730075174,0.0571729283231657,22.065551773997967,0.0464267508658661,0.0230581937629711,0.1678951308286446,0.762619924542518,1501.0557492124387,0.6429293226713892,cell-attached,0.009588196764502285,cell-attached,False
2020-07-29_G,cell6,918,3822,10129,2020-07-29 21:40:23,whole-cell,10000.0,6,-1578.5890739583335,247.03765791478267,2.118123162382615,1.3209248243809204,1.6283889300503116,3.055234944652109,3.06375555384981,0.8210679177973014,1.2582780152430313,1.4242689473943868,0.7418386123218277,8.823327337648951,4.010523168741733,-5.073262951828164,52.0517446606684,0.7331025938414871,0.2027725128265878,0.0595174496796533,0.0046074436522717,48.19461180383431,0.998687751194882,whole-cell,0.9862094058537932,whole-cell,False
2020-07-29_G,cell6,918,3822,10130,2020-07-29 21:48:34,whole-cell,10000.0,2,-1805.999603125,131.05814062500008,2.040715719883323,1.429348472923662,1.740362689494244,2.993298424854093,2.9948118872762843,0.7294490130274431,1.193820026016113,1.3461083703991694,0.6993933592216924,8.996967825767094,4.136750779155315,-4.265421610358721,27.848758682015472,0.7833123093071084,0.1704042785665316,0.0420609919370971,0.0042224201892628,40.73917717492198,0.9987962519569196,whole-cell,0.9778076997936638,whole-cell,False
2020-07-29_G,cell7,919,3823,10132,2020-07-29 22:01:09,cell-attached,10000.0,6,-198.6032066666667,38.09109583194061,0.8495325623774425,0.4860760973725889,0.8002013911267178,1.6874174750166395,1.6674535366186978,0.6705365572394554,1.24314660873734,1.7217075919688176,0.7814801203436365,6.5753817849824525,11.250479553896607,1.150051755524242,8.915675187908162,0.1169102913139838,0.0150016259589214,0.1546112656862792,0.7134768170408156,1424.8065301305635,0.7807316073844787,cell-attached,0.0,cell-attached,False
2020-07-29_G,cell7,919,3824,10134,2020-07-29 22:14:01,whole-cell,10000.0,2,-5471.57625625,541.5487687500004,1.985374029864823,1.5118833609788744,1.8333065152846988,2.9363880603822547,2.949391226571524,0.6629630965115302,1.0969100130080565,1.2272437815030626,0.7435572887087192,9.204860194064706,3.6667448019501103,-4.859952800615627,34.641065921478486,0.9163117932398294,0.0586758722102928,0.0199424785250864,0.0050698560247917,24.390657779019183,0.9988433592803329,whole-cell,0.9992657342657343,whole-cell,False
2020-07-29_G,cell7,919,3824,10135,2020-07-29 22:18:29,whole-cell,10000.0,1,-6489.547275,0.0,1.5076925764538436,1.193820026016113,1.5201558869448644,2.3077700597251223,2.280179856690861,0.5463216292970886,0.9719712763997564,1.0746336182969043,0.6759924004243192,5.922257413152479,3.375296965802468,-2.083378718332435,6.72416410138813,0.9265631264021256,0.04460603921277,0.0174607706802183,0.0113700637048859,38.83211302297462,0.9940266055437396,whole-cell,0.9772613423969799,whole-cell,False
2020-08-11_G,cell1,923,3831,10159,2020-08-11 12:40:40,cell-attached,10000.0,6,1.6394551249999996,20.906652983183005,0.6990418398671816,0.4211924683057491,0.7293673051927806,1.4981381805061695,1.389387828141606,0.4533197270974665,0.9024108711664566,1.3443957126549406,0.5816560854461373,4.901691656755797,7.781726907231381,-0.8804431598376408,3.5757111580481995,0.1789596927293333,0.0096629401038361,0.1417071476639305,0.6696702195029001,1349.5264190827495,0.8387385777418209,cell-attached,0.02452689450675926,cell-attached,False
2020-08-11_G,cell2,922,3829,10153,2020-08-11 13:22:17,cell-attached,10000.0,6,-323.37378291666664,88.32843763829032,0.9063392258265084,0.5118833609788743,0.8211858826088455,1.8366800786006043,1.880098704083314,0.7832839864932452,1.40387087589125,1.9148103938127163,0.8596180412157378,9.413681019703857,13.5371240078711,1.3548922104072914,28.4418292210576,0.0227404067694128,0.0130204317841183,0.2895335201444058,0.6747056413020629,1357.2474095586588,0.7162841320028188,cell-attached,0.0,cell-attached,False
2020-08-11_G,cell2,922,3830,10156,2020-08-11 13:54:37,whole-cell,10000.0,2,-1739.17613125,237.38431874999992,2.160375294467968,1.798046079100583,2.106838709764073,3.0711919478728813,2.9611244918953634,0.9688599806559244,1.3869446243705743,1.5076872463852662,1.069660525184893,6.320467425932157,3.458018128633356,-1.7656248358448745,8.010378254326788,0.920016908014506,0.0580241661309999,0.0174334534165221,0.004525472437972,24.622580641239598,0.9978712752502336,whole-cell,0.9137042808563706,whole-cell,False
2020-08-11_G,cell2,922,3830,10157,2020-08-11 13:57:37,whole-cell,10000.0,6,-1449.379225,285.82283735922164,2.060708198413308,1.5703969830726248,1.8677620246502007,2.946792959169167,2.9454071849943837,0.8918453361471165,1.3640817414110702,1.5076872463852662,0.9918902476855428,7.668298084763807,4.128971738129702,-2.5668608117377274,15.809207264575498,0.8701092737544939,0.1012533159801487,0.0229225621557892,0.005714848109568,32.78324794609115,0.9976274521606998,whole-cell,0.9314298450664593,whole-cell,False
2020-08-11_G,cell3,925,3834,10175,2020-08-11 15:48:35,cell-attached,10000.0,6,-210.8479984375,67.61734969663311,1.18286731279626,0.4393326938302626,0.7403626894942439,2.061052330127984,1.887195353011472,0.7572000276502528,1.3941232089976978,1.8057556510562356,0.7983398849666176,5.062068761937621,11.18293043730023,2.981709753229781,13.702334493786864,0.1708804403598604,0.0277435598657521,0.3160123821230979,0.4853636176512896,986.4366537415387,0.9295545751724184,cell-attached,0.0,cell-attached,False
2020-08-11_G,cell4,927,3837,10184,2020-08-11 16:37:43,whole-cell,10000.0,6,-1292.2564104166668,572.0197274760324,2.6405289445905997,1.9661417327390327,2.311091321671877,3.5399777196805555,3.674861341587484,1.4642614757826604,1.9661417327390327,2.1283184772596804,1.4621069626113747,10.82261967794275,4.613781268122898,-5.308646109540865,43.52258163930543,0.7765403855966461,0.1434386935760237,0.0685032687846824,0.0115176520426476,62.13683583938191,0.997749597611828,whole-cell,0.9556396948218315,whole-cell,False
