cache_version,exp_name,block_id,n_epochs,recording_order,recording_family,recording_family_source,rec_type,rec_note,online_analysis_recorded,recording_technique,series_resistance_mohm,series_resistance_source,mean_current_pa,classifier_p_whole_cell,classifier_confidence,classifier_prediction,classifier_family,classifier_source,classifier_model_version,classifier_min_confidence
8,2021-04-27_B,12024,7,1,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-264.10708875,0.0032625698324022343,0.9967374301675977,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-04-27_B,12026,12,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-45.134677843750005,0.09490377157208309,0.9050962284279169,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-04-27_B,12015,7,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-320.83672583333333,0.011722221952769648,0.9882777780472304,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-05-05_B,12034,10,0,whole-cell,positive series resistance,exc,positive series resistance (2.89 MOhm) forces whole-cell; polarity from mean current (-2.54e+03),,whole-cell,2.8923456605466855,raw H5,-2538.772795833333,0.9183832462333936,0.9183832462333936,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2021-05-05_B,12031,13,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-1.06e+03),,whole-cell,0.0,raw H5,-1059.9035916666667,0.9602991452746925,0.9602991452746925,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2021-05-25_B,12260,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-99.57355333333332,0.0024662329706234137,0.9975337670293766,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-05-25_B,12261,5,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-159.17098374999998,0.10648771014253886,0.8935122898574611,cell-attached,,cell-held-out prediction,1,0.9
8,2021-05-25_B,12262,10,2,whole-cell,positive series resistance,exc,positive series resistance (4.33 MOhm) forces whole-cell; polarity from mean current (-4.8e+03),,whole-cell,4.330907054871221,raw H5,-4798.695658333333,0.7618438354119776,0.7618438354119776,whole-cell,,cell-held-out prediction,1,0.9
8,2021-05-25_B,12265,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-57.027877895833335,0.08564969035532616,0.9143503096446739,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-05-25_B,12249,9,0,whole-cell,positive series resistance,exc,positive series resistance (5.18 MOhm) forces whole-cell; polarity from mean current (-4.8e+03),,whole-cell,5.175297738525358,raw H5,-4804.738308333333,0.8146170996483335,0.8146170996483335,whole-cell,,cell-held-out prediction,1,0.9
8,2021-05-25_B,12247,12,0,whole-cell,positive series resistance,exc,positive series resistance (15.75 MOhm) forces whole-cell; polarity from mean current (-1.61e+03),,whole-cell,15.74875292680444,raw H5,-1610.6664354166667,0.9992657342657343,0.9992657342657343,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2021-05-25_B,12248,3,1,whole-cell,positive series resistance,exc,positive series resistance (15.75 MOhm) forces whole-cell; polarity from mean current (-2.57e+03),,whole-cell,15.74875292680444,raw H5,-2567.468225,0.9977972027972029,0.9977972027972029,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2021-05-25_B,12243,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-269.93422791666666,0.0114146962482425,0.9885853037517575,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-05-25_B,12253,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-254.8210852916667,0.034117534856045253,0.9658824651439547,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-05-25_B,12252,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-149.75643925,0.11313940573932788,0.8868605942606721,cell-attached,,cell-held-out prediction,1,0.9
8,2021-05-25_B,12256,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-185.3000465,0.1378407620819741,0.8621592379180258,cell-attached,,cell-held-out prediction,1,0.9
8,2021-05-25_B,12258,6,1,whole-cell,positive series resistance,exc,positive series resistance (7.25 MOhm) forces whole-cell; polarity from mean current (-663),,whole-cell,7.249976567625833,raw H5,-663.2124,0.866061310553802,0.866061310553802,whole-cell,,cell-held-out prediction,1,0.9
8,2021-05-25_B,12245,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,4.921852895833333,0.0426222728748079,0.9573777271251921,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-05-25_B,12254,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-304.5833389583333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-06-22_B,12536,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-356.8501445833333,0.029006972883667884,0.9709930271163321,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-06-22_B,12503,2,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-65.222570625,0.00436176122931442,0.9956382387706856,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-06-22_B,12513,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-211.56455658333334,0.005321288153906179,0.9946787118460938,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-06-22_B,12499,10,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,79.69593416666667,0.0009224489795918367,0.9990775510204082,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-06-22_B,12519,10,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,5.8893491875000015,0.0059064054488405906,0.9940935945511594,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-06-22_B,12527,12,1,whole-cell,positive series resistance,exc,positive series resistance (8.97 MOhm) forces whole-cell; polarity from mean current (-249),,,8.968635862948577,raw H5,-248.77471,0.9974070380915476,0.9974070380915476,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2021-07-13_B,12619,6,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-47.01853083333333,0.008921404177457721,0.9910785958225423,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-07-19_B,12689,14,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-496.68292312500006,0.00479900175332258,0.9952009982466774,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-07-19_B,12690,12,1,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-462.1156764583334,0.0012625698324022344,0.9987374301675978,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-07-19_B,12684,14,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-81.70273541666667,0.0,1.0,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-07-19_B,12685,13,1,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-131.92663156249998,0.003547945205479452,0.9964520547945206,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-07-27_B,12699,15,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-281.8475327083333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-07-27_B,12716,2,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-98.00475975,0.014930462321104131,0.9850695376788958,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-07-27_B,12721,14,1,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,647.31336125,0.000510158013544018,0.999489841986456,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-07-27_B,12722,5,2,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,608.699278375,0.00205810321902347,0.9979418967809766,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-08-18_B,12748,18,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,18.5044766875,0.031470537933590274,0.9685294620664098,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-08-18_B,12753,12,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-111.11707629166665,0.007238396885283786,0.9927616031147162,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-08-18_B,12726,1,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-150.04593899999998,0.07424505540041344,0.9257549445995865,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-18_B,12757,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-106.85626354166668,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-18_B,12758,3,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-108.18822916666666,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-18_B,12743,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-310.07959208333335,0.006081789730612,0.993918210269388,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-18_B,12736,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-398.83047052083333,0.003550321199143469,0.9964496788008566,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-19_B,12777,6,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-46.796674583333335,0.011682682191179499,0.9883173178088205,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-19_B,12778,3,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-1.9161359999999998,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2021-08-19_B,12771,9,0,whole-cell,positive series resistance,exc,positive series resistance (12.47 MOhm) forces whole-cell; polarity from mean current (-630),,,12.467762733720182,raw H5,-630.1024152083334,1.0,1.0,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2021-08-19_B,12763,10,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-136.73293666666666,0.04603784089795629,0.9539621591020437,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-09-07_B,12789,12,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-110.67175666666664,0.01290157659332852,0.9870984234066715,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-09-07_B,12791,12,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-67.2412985625,0.05208945479897504,0.9479105452010249,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-09-07_B,12796,4,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-180.62901640625,0.008868618256905157,0.9911313817430949,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2021-09-21_B,12869,14,0,whole-cell,positive series resistance,exc,positive series resistance (10.69 MOhm) forces whole-cell; polarity from mean current (-728),,whole-cell,10.686653771760156,raw H5,-728.2108991666668,0.8864372490795663,0.8864372490795663,whole-cell,,cell-held-out prediction,1,0.9
8,2021-09-21_B,12880,12,0,whole-cell,positive series resistance,exc,positive series resistance (6.52 MOhm) forces whole-cell; polarity from mean current (-888),,whole-cell,6.517800716241838,raw H5,-888.4173760416667,0.9483942188428397,0.9483942188428397,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2021-09-23_B,12906,10,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-624),,whole-cell,0.0,raw H5,-624.1296174999999,0.9957657835122624,0.9957657835122624,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2021-09-28_B,12910,10,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-2.29e+03),,whole-cell,0.0,raw H5,-2293.2073645833334,0.8419184872091205,0.8419184872091205,whole-cell,,cell-held-out prediction,1,0.9
8,2021-09-28_B,12930,14,0,whole-cell,high-confidence block classifier,exc,high-confidence block classifier establishes whole-cell; polarity from mean current (-852),,,0.0,raw H5,-851.8621908333333,0.9674963918595713,0.9674963918595713,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2021-09-28_B,12931,9,1,whole-cell,high-confidence block classifier,exc,high-confidence block classifier establishes whole-cell; polarity from mean current (-1.03e+03),,,0.0,raw H5,-1028.2323383333332,0.9578394823236079,0.9578394823236079,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2021-10-07_B,12935,12,0,whole-cell,positive series resistance,exc,positive series resistance (9.85 MOhm) forces whole-cell; polarity from mean current (-264),,,9.854758567970444,raw H5,-264.1410727083333,0.9347394879292803,0.9347394879292803,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2021-10-07_B,12937,12,0,,,,recording family unresolved,,,0.0,raw H5,-599.8162729166667,0.8598514024013257,0.8598514024013257,whole-cell,,model fitted to labelled blocks,1,0.9
8,2022-04-06_B,4686,10,0,whole-cell,positive series resistance,exc,positive series resistance (13.27 MOhm) forces whole-cell; polarity from mean current (-4.01e+03),,,13.27213452299245,raw H5,-4013.5183802083334,0.9800117100692219,0.9800117100692219,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2022-05-10_B,4734,9,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-401.9841380208333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-10_B,4730,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-51.46080366666666,0.049667023431574295,0.9503329765684257,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-10_B,4732,7,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-68.60431374999999,0.0025987044937871755,0.9974012955062128,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-10_B,4722,10,0,whole-cell,positive series resistance,exc,positive series resistance (11.55 MOhm) forces whole-cell; polarity from mean current (-3.17e+03),,whole-cell,11.549085479656588,raw H5,-3167.119797916667,0.8611370957072806,0.8611370957072806,whole-cell,,cell-held-out prediction,1,0.9
8,2022-05-10_B,4723,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-129.44752787500002,0.19958981558479302,0.800410184415207,cell-attached,,cell-held-out prediction,1,0.9
8,2022-05-10_B,4724,10,1,whole-cell,positive series resistance,exc,positive series resistance (6.64 MOhm) forces whole-cell; polarity from mean current (-2.58e+03),,whole-cell,6.636067261496225,raw H5,-2577.896440625,0.891201025170973,0.891201025170973,whole-cell,,cell-held-out prediction,1,0.9
8,2022-05-10_B,4728,13,0,whole-cell,positive series resistance,exc,positive series resistance (6.27 MOhm) forces whole-cell; polarity from mean current (-889),,whole-cell,6.2695035460992905,raw H5,-888.5501145833332,0.8233906778565351,0.8233906778565351,whole-cell,,cell-held-out prediction,1,0.9
8,2022-05-10_B,4736,7,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-109.67103125000001,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-10_B,4720,7,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-124.01139570833334,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-18_B,4781,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,254.3338715,0.05807789486778212,0.9419221051322179,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-18_B,4784,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-188.0849929166667,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-18_B,4794,10,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-39.19713541666666,0.034604870391594975,0.965395129608405,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2022-05-18_B,4795,12,1,whole-cell,positive series resistance,exc,positive series resistance (12.37 MOhm) forces whole-cell; polarity from mean current (-1.2e+03),,,12.374020156774918,raw H5,-1200.04888125,0.743971634757939,0.743971634757939,whole-cell,,model fitted to labelled blocks,1,0.9
8,2022-05-18_B,4782,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-8.428666145833331,0.0028038056364236624,0.9971961943635763,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-18_B,4786,9,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-77.92107895833334,0.09712125310905881,0.9028787468909412,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2022-05-18_B,4788,9,1,whole-cell,positive series resistance,exc,positive series resistance (7.43 MOhm) forces whole-cell; polarity from mean current (-1.35e+03),,,7.429998559147014,raw H5,-1347.1751958333334,0.7281140348064707,0.7281140348064707,whole-cell,,model fitted to labelled blocks,1,0.9
8,2022-05-18_B,4789,7,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,281.9508875000001,0.012055489337777742,0.9879445106622222,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-18_B,4791,11,1,whole-cell,positive series resistance,exc,positive series resistance (7.22 MOhm) forces whole-cell; polarity from mean current (-1.65e+03),,whole-cell,7.218178424785369,raw H5,-1652.9499333333333,0.8570720311222827,0.8570720311222827,whole-cell,,cell-held-out prediction,1,0.9
8,2022-05-18_B,4796,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,32.993976645833335,0.024223992263209503,0.9757760077367905,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-18_B,4793,9,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,38.61037422916666,0.23034734797309583,0.7696526520269041,cell-attached,,cell-held-out prediction,1,0.9
8,2022-05-31_B,4800,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,51.77744783333333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-31_B,4801,27,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,104.66023479166665,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-31_B,4803,24,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,31.449504041666668,0.028938008005508817,0.9710619919944912,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-05-31_B,4805,12,1,whole-cell,positive series resistance,exc,positive series resistance (8.90 MOhm) forces whole-cell; polarity from mean current (-830),,whole-cell,8.895917193789534,raw H5,-829.6927145833332,0.8037785214856654,0.8037785214856654,whole-cell,,cell-held-out prediction,1,0.9
8,2022-05-31_B,4806,4,2,whole-cell,positive series resistance,exc,positive series resistance (8.90 MOhm) forces whole-cell; polarity from mean current (-676),,whole-cell,8.895917193789534,raw H5,-675.898625,0.8334735115886647,0.8334735115886647,whole-cell,,cell-held-out prediction,1,0.9
8,2022-05-31_B,4798,21,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,3.498393375000004,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-06-07_B,4813,19,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-35.96819229166667,0.07015337263300228,0.9298466273669977,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-06-07_B,4816,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,58.815253,0.006660540795142264,0.9933394592048578,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-06-07_B,4817,8,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,54.047141083333344,0.001548936170212766,0.9984510638297872,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-06-07_B,4818,11,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-49.88864866666665,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-06-07_B,4809,21,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-165.099816875,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-06-07_B,4811,23,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-99.66682516666667,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2022-09-09_B,37920,12,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-1.49e+03),,whole-cell,,unavailable,-1492.7238802083332,0.9109000592240944,0.9109000592240944,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2022-09-09_B,37925,10,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-1.19e+03),,whole-cell,,unavailable,-1185.90355125,0.78628175479409,0.78628175479409,whole-cell,,cell-held-out prediction,1,0.9
8,2022-09-09_B,37926,3,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-1.12e+03),,whole-cell,,unavailable,-1124.2267958333334,0.7921192009256861,0.7921192009256861,whole-cell,,cell-held-out prediction,1,0.9
8,2022-09-09_B,37928,12,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-1.6e+03),,whole-cell,,unavailable,-1599.2020197916665,0.5774474984615039,0.5774474984615039,whole-cell,,cell-held-out prediction,1,0.9
8,2022-09-09_B,37929,12,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-883),,whole-cell,,unavailable,-882.7620216666666,0.9621620956974165,0.9621620956974165,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2023-05-17_B,4346,30,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,255.66417254166666,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2023-05-17_B,4340,22,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-4.331409124999998,0.09378620065326948,0.9062137993467305,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2023-05-17_B,4342,29,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-112.71492552083333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-21_G,13726,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,186.8223834375,0.0032638888888888887,0.9967361111111112,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-21_G,13730,3,1,whole-cell,positive series resistance,exc,positive series resistance (7.16 MOhm) forces whole-cell; polarity from mean current (-308),,whole-cell,7.156673114119923,raw H5,-307.65810416666665,0.996728,0.996728,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-21_G,13735,6,2,whole-cell,positive series resistance,exc,positive series resistance (5.15 MOhm) forces whole-cell; polarity from mean current (-101),,whole-cell,5.149059871350817,raw H5,-100.68319666666666,0.9548669683796864,0.9548669683796864,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-21_G,13720,6,0,whole-cell,positive series resistance,exc,positive series resistance (7.03 MOhm) forces whole-cell; polarity from mean current (-752),,whole-cell,7.02887537993921,raw H5,-752.4239166666667,0.9992587412587413,0.9992587412587413,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-21_G,13721,6,1,whole-cell,positive series resistance,exc,positive series resistance (7.03 MOhm) forces whole-cell; polarity from mean current (-717),,whole-cell,7.02887537993921,raw H5,-716.8170291666667,0.9936435883777031,0.9936435883777031,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-21_G,13722,10,2,whole-cell,positive series resistance,exc,positive series resistance (7.03 MOhm) forces whole-cell; polarity from mean current (-855),,whole-cell,7.02887537993921,raw H5,-854.8902562500001,0.9520707669562759,0.9520707669562759,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-21_G,13723,6,3,whole-cell,positive series resistance,exc,positive series resistance (7.03 MOhm) forces whole-cell; polarity from mean current (-1.5e+03),,whole-cell,7.02887537993921,raw H5,-1503.5996374999997,0.9257084050666045,0.9257084050666045,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-21_G,13714,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-283.99726999999996,0.022729143632021696,0.9772708563679783,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-28_G,13746,5,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,150.09518875,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-28_G,13747,3,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,122.60284775000001,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-28_G,13748,3,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,137.91529125,0.00709547595261881,0.9929045240473812,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-28_G,13736,1,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-41.186598249999996,0.13435506192360597,0.865644938076394,cell-attached,,cell-held-out prediction,1,0.9
8,2025-01-28_G,13737,3,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-57.01863608333334,0.004872020077187251,0.9951279799228128,cell-attached,cell-attached,cell-held-out prediction,1,0.9
